,Unnamed: 0,LATITUDE,LONGITUDE,MAF_NAME,BLKID
309793,297096,39.74366942,-105.04138986,N Raleigh St,80310007011000
249871,138800,39.79016153,-104.83122188,N Worchester St,80310083053014
4619,299224,39.73386017,-104.99489982,W 11th Ave,80310018001011
50962,41071,39.76782041,-105.05042113,N Yates St,80310003025004
6248,274097,39.62887243,-104.89370263,E Union Ave,80310068042020
222693,104510,39.75857396,-104.90854861,N Oneida St,80310041041019
228115,40220,39.70906892,-105.02362623,S Eliot St,80310013015009
119096,30234,39.69244893,-104.97909779,S Washington St,80310030012012
14141,272103,39.67073932,-104.96025974,S York St,80310030041011
202653,273841,39.69262443,-104.99978444,S Jason St,80310014011023
301154,110061,39.77828852,-105.01304895,N Vallejo St,80310002022028
240918,117585,39.66873069,-104.90576378,E Villanova Pl,80310069011016
22340,270384,39.70483399,-104.86844521,E Virginia Ave,80310070372008
214309,160139,39.75879067,-105.03100448,W 29th Ave,80310003033011
257360,112087,39.67463628,-105.03019893,S Irving St,80310046034016
253211,213984,39.78088529,-105.0190084,N Bryant St,80310002024014
55542,138485,39.73830219,-105.04552853,N Utica St,80310007012006
304495,190804,39.73229933,-104.98575921,N Lincoln St,80310027013008
123989,96138,39.72391616,-104.97724564,N Clarkson St,80310028012003
97962,229251,39.74931718,-104.96391909,E 22nd Ave,80310031011018
315584,284920,39.80089045,-104.86804323,E 57th Pl,80310041061000
156336,143879,39.72783768,-104.93191763,N Dahlia St,80310043013001
22159,305867,39.71138301,-104.95083828,E Alameda Ave,80310039011015
312165,242549,39.79404618,-104.88496027,E 53rd Ave,80310041071001
134104,315546,39.71526347,-104.94776983,E Bayaud Ave,80310038004018
200641,249282,39.7248629,-104.87557114,E 5th Ave,80310044053010
240641,69903,39.730180299999994,-104.98214698,N Logan St,80310027025003
214244,31314,39.79512826,-104.75061717,E 55th Pl,80310083893014
136499,230642,39.70332794,-104.96718095,S Gilpin St,80310034021011
172775,66370,39.68754493,-104.90205051,E Iowa Ave,80310070132013
142531,187793,39.70693744,-104.98367034,S Grant St,80310029012002
276565,192910,39.72331222,-104.95665176,N Columbine St,80310038005011
172611,235447,39.68521043,-104.89697328,S Trenton St,80310070131005
50268,95308,39.77444388,-104.95274396,N Fillmore St,80310035005039
69401,15817,39.75757714,-105.02915958,W 28th Ave,80310005021001
136081,226378,39.6674678,-104.94915877,S Adams St,80310040064013
157455,72370,39.67920474,-104.95273464,S Milwaukee St,80310040052013
38806,300004,39.77459131,-104.80441581,N Kittredge St,80310083882006
31073,145889,39.78631807,-105.03611148,N Meade St,80310154002001
108596,100271,39.74064643,-104.96757308,E Colfax Ave,80310031022016
169153,114661,39.71192127,-104.90001638,S Rosemary St,80310044051014
269812,195551,39.78837811,-105.00929945,W Beekman Pl,80310002012022
153803,159572,39.66513728,-104.94863357,S Adams St,80310040024003
74284,5282,39.75280859,-105.03559754,N Meade St,80310005025008
157008,222847,39.73332917,-104.88671291,N Xanthia St,80310044042024
270844,152061,39.62844542,-105.03840728,W Grand Ave,80310055034008
161681,18531,39.680879100000006,-104.95689850000001,S Columbine St,80310040052007
24758,310505,39.75070017,-104.98296208,Park Ave,80310024032004
23150,255616,39.70763234,-104.87021407,S Galena Way,80310070372006
149483,238192,39.71264984,-104.99453307,W Cedar Ave,80310021003048
190617,308873,39.73062537,-104.98638083,N Lincoln St,80310027024003
85993,181977,39.75789406,-105.0396252,N Perry St,80310005011000
256169,131083,39.67353718,-105.03409637,S Linley Ct,80310046034012
238150,65463,39.68335293,-104.89245321,S Quebec Way,80310070131014
291876,116887,39.74462529,-104.93481509999998,E 18th Ave,80310042015011
256066,138119,39.79060242,-104.83636693,E 51st Ave,80310083062004
55989,154162,39.74909555,-105.03962606,N Perry St,80310005012032
30101,1907,39.77440736,-105.04387521,N Tennyson St,80310003014007
93070,273848,39.75192664,-104.98924184,Curtis St,80310016002058
131630,196169,39.70371577,-104.96371984,S Race St,80310034022013
158371,262225,39.68167237,-104.95851433,S Josephine St,80310040052006
311846,242096,39.79480817,-104.88832854,E 54th Ave,80310041071001
258707,130507,39.67590412,-104.97431691,S Corona St,80310030021013
96005,254678,39.72189149,-104.99415841,N Elati St,80310021005015
273148,117041,39.78650974,-104.95050764,N Saint Paul St,80310035002031
79322,311751,39.73960848,-104.97669841,N Emerson St,80310027031003
62693,4559,39.76136171,-104.97357658,N Downing St,80310024031000
245092,194333,39.6486277,-104.92366225,E Lehigh Ave,80310040041031
24055,1109,39.71759399,-104.94954934,E 1st Ave,80310038004002
314130,281375,39.77977139,-104.77640635,N Walden Ct,80310083882000
204881,281120,39.75936573,-104.89790053,N Syracuse St,80310041071065
138888,80712,39.6661804,-104.94105201,S Colorado Blvd,80310040021000
51702,196449,39.73018988,-105.03916349,N Perry St,80310009053012
315111,269232,39.71161354,-104.99398654,S Cherokee St,80310021003049
137786,112758,39.70782276,-104.97775296,S Clarkson St,80310029021008
116987,153238,39.67102048,-104.94395493,S Garfield St,80310040061021
160493,181665,39.72208675,-104.94110024,N Harrison St,80310038001016
129484,9494,39.69447054,-105.04753944,S Winona Ct,80310046012011
201994,251447,39.75876171,-105.01070585,Boulder St,80310004023018
163888,55511,39.65681969,-104.90630341,E Girard Ave,80310068122005
29454,204375,39.75241921,-104.93312335,N Dexter St,80310041034014
68348,45796,39.73800482,-104.96259699,N Vine St,80310032021006
62485,107983,39.78110455,-105.00894475,W 47th Ave,80310002022011
227448,140213,39.78358996,-104.95488929999999,N Thompson Ct,80310035003030
65331,175170,39.76585135,-105.0296126,W 35th Ave,80310003031006
34217,311012,39.77378721,-104.92587169999999,E Smith Rd,80310041011058
212101,41608,39.71414085,-104.90833848,E Cedar Ave,80310043063013
90464,290514,39.77067434,-104.97868015,N Brighton Blvd,80310016001009
227066,94626,39.67686509,-104.99131344,S Cherokee St,80310014032020
78501,142879,39.75541959,-105.03309705,N King St,80310005021007
45908,107433,39.74447277,-104.92430419,N Grape St,80310042012015
301645,156352,39.77143275,-104.75738093,N Fundy St,80310083902024
278178,130067,39.76037977,-104.95034249,N Steele St,80310036032015
77003,308833,39.73562025,-104.97561107,N Ogden St,80310027032002
36206,37985,39.78106929,-104.77021255,N Andes St,80310083901002
178258,252654,39.68015141,-104.93781429,S Colorado Blvd,80310053001004
71735,295434,39.75554229,-104.99206321,Blake St,80310016002048
192638,17839,39.7304598,-104.89669697,E 8th Pl,80310044054014
221382,254590,39.67590385,-104.93881191,E Warren Ave,80310053001019
225040,59552,39.65477395,-104.90580589,S Poplar St,80310068122007
193446,24012,39.78847486,-104.80032556,N Memphis St,80310083881042
97190,235805,39.75044901,-104.98775743,N Broadway,80310016002060
81847,294168,39.73641486,-104.99257508,W 13th Ave,80310020001032
119553,223934,39.68359068,-105.03067907,S Java Way,80310046023001
282959,250474,39.69307044,-104.92052903,S Honey Way,80310052001006
134027,314153,39.71506746,-104.94778515,E Bayaud Ave,80310038004018
6410,290348,39.62951013,-104.89373911,E Union Ave,80310068042020
288779,307801,39.78015256,-104.74157256,N Malta St,80310083911006
87749,72304,39.72594599,-104.98137659999998,N Pennsylvania St,80310028013001
60526,278143,39.76010376,-105.00885576,17th St,80310011023022
161825,266082,39.68134828,-104.95736404,S Josephine St,80310040052007
155730,46963,39.72298477,-104.94348753,N Garfield St,80310038001013
10903,264668,39.62981308,-104.90104118,E Technology Way,80310068041051
89824,61289,39.74223896,-104.95151277,N Saint Paul St,80310037012001
170953,211607,39.77015131,-104.73984151,E 39th Ave,80310083912032
3134,313796,39.74639795,-104.99685983,15th St,80310017022002
173490,22599,39.70809823,-104.87133329,E Alameda Ave,80310070371001
235129,59965,39.650425,-105.05521786,S Sheridan Blvd,80310120011003
77622,103791,39.7341786,-104.97676025,N Emerson St,80310027033003
69733,201533,39.76600357,-105.03545262,N Meade St,80310003035009
312418,245981,39.76413105,-104.98819499999999,28th St,80310016002001
272076,183249,39.71544922,-105.0388373,S Osceola St,80310009034022
100792,104499,39.7505269,-104.97743137,E 23rd Ave,80310024022003
151369,263658,39.72981896,-104.93430645,N Cherry St,80310043014009
168563,173294,39.70624881,-105.05280907,S Sheridan Blvd,80310045042015
205319,279433,39.75183849,-105.00385747,Delgany St,80310017012004
179503,125690,39.78762737,-104.80230895,N Kittredge St,80310083881045
146588,68353,39.70438996,-104.87602383,E Center Ave,80310070891003
2053,258165,39.6292482,-105.09258716,S Balsam Way,80310120144001
148908,96731,39.68021362,-105.01371155,S Vallejo St,80310156002033
57445,48738,39.75098787,-105.00077649,Wazee St,80310017015000
123067,10290,39.68692236,-104.97953233,S Washington St,80310030014001
306834,262274,39.68409586,-104.89692492,S Trenton St,80310070131007
231874,218249,39.79009558,-105.05900317,W Clear Creek Dr,80310154001006
47816,133676,39.79071743,-105.01203737,N Umatilla St,80310002012006
116667,127353,39.72654866,-105.03541882,N Lowell Blvd,80310009054012
216517,116993,39.78495291,-105.04010929,N Quitman St,80310154002011
281969,123592,39.75159409,-104.94025737,N Colorado Blvd,80310041034008
236746,60563,39.6402936,-104.90594369,E Eastmoor Dr,80310068094008
47368,29041,39.78975788,-104.95243902,N Milwaukee St,80310035002007
305790,308712,39.689585799999996,-104.89773753,S Quebec Way,80050868002006
256943,180843,39.79780629,-104.82435846,E Randolph Pl,80310083052001
222604,196671,39.7265289,-105.03044157,W 6th Ave,80310009054002
21454,308876,39.79299968,-104.77842893,N Ventura St,80310083881001
71866,252231,39.75867205,-104.98928314,Blake St,80310016002017
96623,303861,39.74886244,-104.98680115,California St,80310024032014
99144,214503,39.71364244,-104.98892450000001,W Maple Ave,80310021002012
85902,115326,39.76727063,-105.04854234,N Wolff St,80310003025012
190665,312552,39.73062184,-104.98666369,N Lincoln St,80310027024003
259703,92455,39.66481354,-104.96411289,S Race St,80310030043018
292508,205453,39.73621038,-104.93183204,N Dahlia St,80310043011018
275290,117904,39.78811966,-104.84401618,N Scranton St,80310083061004
219522,239995,39.78524615,-104.79649957,E 49th Ave,80310083881061
148785,87185,39.67758920000001,-104.98652598,S Lincoln St,80310030023003
146919,78214,39.70438996,-104.87602383,S Clinton St,80310070891003
257884,110372,39.62497408,-105.10592507,S Independence Ct,80310120143010
218845,223810,39.76537827,-104.88971061,E 35th Ave,80310041061113
23061,227930,39.7598494,-105.01531298,W 30th Ave,80310004023005
245559,245912,39.74448841,-104.98705132,N Broadway,80310026011017
33161,113678,39.74579164,-104.90902627,N Newport St,80310042023004
33291,212662,39.77879644,-104.75838809999999,N Genoa St,80310083902010
22877,271327,39.62532798,-104.90585848,E Chenango Ave,80310067011029
291170,231503,39.72207674,-104.91099647,N Niagara St,80310043064017
199367,21648,39.75735639,-104.88764903,N Xanthia St,80310041061210
26024,232906,39.75456752,-105.00133019,Wewatta St,80310017011009
23227,281839,39.70747125,-104.86950465,S Galena Way,80310070372006
86538,55667,39.74436672,-104.98038629999999,N Pearl St,80310026011012
262480,160689,39.68670621,-104.95782345,S Josephine St,80310039023020
43360,119334,39.76975739,-104.96943559,N Humboldt St,80310036011005
134453,241199,39.71014701,-104.94450592,S Monroe St,80310039011003
306213,271473,39.76481226,-104.92974475,N Elm St,80310041012005
280956,119272,39.72579375,-104.96851480000001,N Franklin St,80310032033014
188048,78730,39.6788651,-104.93558572,E Evans Ave,80310053001004
233651,101991,39.7796701,-104.96392859999999,Wynkoop St,80310035001051
149622,300445,39.71222964,-104.99440971,W Cedar Ave,80310021003048
6132,258930,39.62913988,-104.89393843,E Union Ave,80310068042020
157646,255279,39.67210701,-104.95921699,S University Blvd,80310040063005
35097,221526,39.78316581,-104.91401994,E 47th Ave,80310041021007
234660,124018,39.77791871,-104.95794694,N Josephine St,80310035005009
35534,191742,39.75901883,-104.91960696,N Ivy St,80310041046018
38323,237092,39.77982909,-104.79876277,E 47th Pl,80310083882006
225939,291828,39.69807627,-104.88830532,E Mississippi Ave,80310070884008
43016,33331,39.77487403,-105.02342432,N Eliot St,80310004014007
131488,221108,39.7043179,-104.97425688,S Corona St,80310029021023
118785,34343,39.69848869,-105.04800042,S Wolff St,80310045031005
40279,118144,39.76581425,-104.90548517,N Pontiac St,80310041021062
111730,81803,39.74208481,-104.9409058,N Colorado Blvd,80310037011020
250383,185012,39.7725092,-104.7556903,N Gibraltar St,80310083902020
18581,272469,39.67812175,-104.95885937,E Evans Ave,80310040062015
202950,285886,39.73674336,-105.04249275,W 13th Ave,80310007012009
193073,249770,39.71284637,-104.94171892,S Harrison St,80310038003018
283420,97336,39.66782301,-104.97029581,S Humboldt St,80310030042039
257656,218772,39.67016182,-105.03653086,S Newton St,80310046033011
313391,274564,39.65466775,-104.91658316,E Girard Pl,80310068123010
46503,228074,39.74145648,-104.89540675,N Tamarac St,80310044032023
136791,221384,39.70976848,-104.96901234,S Franklin St,80310034012008
9265,257861,39.75787756,-104.99599221,Delgany St,80310016002011
10177,265019,39.78524527,-104.88680863,N Xanthia St,80310041071011
223531,211933,39.6497927,-104.90893208,S Narcissus Way,80310068092026
230494,195456,39.74077422,-104.90377363,N Quebec St,80310042023039
87560,304877,39.75935529,-104.98585879,Walnut St,80310016002035
247246,143836,39.78244026,-104.81094287,E 50th Way,80310083871000
35123,2287,39.77982332,-104.82936361,E Elk Dr,80310083121017
3401,46151,39.62455554,-104.90850373,E Chenango Ave,80310067011032
138584,221393,39.7123791,-104.91349856,S Monaco Street Pkwy,80310043063015
302554,114437,39.65536529,-105.06400831,W Floyd Ave,80310119023001
191850,307438,39.75823301,-104.98777547,24th St,80310016002026
126560,248133,39.71764273,-104.98774141,N Broadway,80310021002000
244113,216470,39.67219386,-104.87474758,E Harvard Ave,80310068132000
180589,185651,39.65913766,-104.92492925,E Eastman Ave,80310040031012
174764,65133,39.68837752,-104.92266677,S Holly St,80310051023000
19146,280127,39.7295234,-104.98699514,N Broadway,80310027024005
312756,240829,39.79196887,-104.88668794,E Prairie Meadow Dr,80310041071001
56033,17594,39.75362533,-105.01638209,W 26th Ave,80310006001003
139127,199958,39.70286325,-104.98363279,S Grant St,80310029013002
45863,104874,39.74521989,-104.93859414,N Albion St,80310042015006
194425,111453,39.71955382,-104.90022350000001,E 1st Ave,80310044054058
306801,233277,39.68431868,-104.89750739,S Trenton St,80310070131009
89095,180579,39.73721571,-104.94868566,N Adams St,80310037031007
96221,85145,39.74286318,-104.98781631,N Broadway,80310017021036
237539,102340,39.727721200000005,-104.97726351,N Clarkson St,80310027022012
92382,224607,39.75387722,-104.99786435,18th St,80310017013001
122711,155435,39.68858823,-104.98189717,S Pennsylvania St,80310030012017
174480,160142,39.73899271,-104.91364226,N Locust St,80310043044000
207370,54339,39.75173759,-104.8832903,E 24th Pl,80310041061240
173996,206543,39.70129031,-104.91560992,S Leyden St,80310050011016
268412,93834,39.68353641,-104.91508619,S Linden Way,80310052003001
242023,219088,39.732196200000004,-104.97392021,N Corona St,80310027034001
50297,43406,39.76654501,-104.95773659,N Columbine St,80310036025005
206592,27698,39.75565192,-104.87178191,N Florence St,80310041061183
174816,14151,39.68220168,-104.89544892,E Jewell Ave,80310070131005
82144,310371,39.73112216,-104.99082948,N Bannock St,80310020001048
231629,53217,39.78286646,-105.02678657,W 47th Ave,80310001021001
79091,149469,39.73632131,-104.97954978,N Pearl St,80310027032008
77397,215124,39.73064523,-105.00115159,W 9th Ave,80310019012012
19224,160060,39.7788223,-105.04429542,N Tennyson St,80310001023016
55971,148216,39.74908977,-105.03605545,N Meade St,80310005025022
287572,179521,39.64682339,-104.92466076,E Mansfield Ave,80310040041036
139968,145427,39.69446806,-105.02600079999999,S Grove St,80310046021006
42735,259915,39.77102032,-104.99837158,N Inca St,80310011011008
274755,131336,39.75627346,-104.92856082,N Fairfax St,80310041032010
61726,81717,39.75536359,-105.00855239,15th St,80310011023033
10211,144,39.79157163,-104.77105704,N Andes St,80310083892007
80945,70672,39.73359009,-104.99207841,W 11th Ave,80310020001040
291665,201283,39.65908337,-104.95265566,S Fillmore St,80310040022005
